
Note: the module "julia" cannot be unloaded because it was not loaded.

2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nlass gunluk ../../../../../instances/uflp/gunluk/gunluk-50-100-1.txt cost square
The latest version of Julia in the `1.10` channel is 1.10.6+0.x64.linux.gnu. You currently have `1.10.5+0.x64.linux.gnu` installed. Run:

  juliaup update

in your terminal shell to install Julia 1.10.6+0.x64.linux.gnu and update the `1.10` channel to that version.
===========================================================================
 BARON version 23.11.13. Built: LNX-64 Mon Nov 13 23:14:09 EST 2023

 BARON is a product of The Optimization Firm.
 For information on BARON, see https://minlp.com/about-baron
 Licensee: Claudio Contardo at Concordia University, claudio.contardo@concordia.ca.

 If you use this software, please cite publications from
 https://minlp.com/baron-publications, such as: 

 Kilinc, M. and N. V. Sahinidis, Exploiting integrality in the global
 optimization of mixed-integer nonlinear programming problems in BARON,
 Optimization Methods and Software, 33, 540-562, 2018.
===========================================================================
 This BARON run may utilize the following subsolver(s)
 For LP/MIP/QP: CLP/CBC, ILOG CPLEX                             
 For NLP: IPOPT, FILTERSQP
===========================================================================
 Doing local search
 Solving bounding LP
 Preprocessing found feasible solution with value 0.500000E+14
 Starting multi-start local search
 Done with local search
===========================================================================
  Iteration    Open nodes         Time (s)    Lower bound      Upper bound
          1+            1          2661.01      171.046         0.500000E+14   
          1+            1          2691.99      171.067         0.500000E+14   
          1+            1          2722.80      171.141         0.500000E+14   
          1+            1          2752.67      171.454         0.500000E+14   
          1+            1          2783.57      171.619         0.500000E+14   
          1+            1          2813.70      171.695         0.500000E+14   
          1+            1          2843.87      171.701         0.500000E+14   
          1+            1          2874.89      171.742         0.500000E+14   
          1+            1          2904.77      171.789         0.500000E+14   
          1+            1          2934.89      171.856         0.500000E+14   
          1+            1          2965.17      171.910         0.500000E+14   
          1+            1          2996.97      171.984         0.500000E+14   
          1+            1          3029.97      172.003         0.500000E+14   
          1+            1          3063.02      172.003         0.500000E+14   
          1+            1          3094.26      172.046         0.500000E+14   
          1+            1          3125.17      172.094         0.500000E+14   
          1+            1          3155.75      172.094         0.500000E+14   
          1+            1          3186.73      172.106         0.500000E+14   
          1+            1          3217.28      172.128         0.500000E+14   
          1+            1          3248.36      172.278         0.500000E+14   
          1+            1          3279.07      172.394         0.500000E+14   
          1+            1          3310.16      172.430         0.500000E+14   
          1+            1          3341.31      172.430         0.500000E+14   
          1+            1          3372.99      172.433         0.500000E+14   
          1+            1          3403.29      172.633         0.500000E+14   
          1+            1          3433.04      172.750         0.500000E+14   
          1+            1          3463.44      172.750         0.500000E+14   
          1+            1          3493.94      172.970         0.500000E+14   
          1+            1          3523.88      173.253         0.500000E+14   
          1+            1          3554.07      173.279         0.500000E+14   
Failure to change feasibility, error 1014.
          1             1          3578.61      173.279         0.500000E+14   
          2             2          3601.99      173.279         0.500000E+14   

                    *** Max. allowable time exceeded ***      

 Wall clock time:                  3631.70
 Total CPU time used:              3601.99

 Total no. of BaR iterations:       2
 Best solution found at node:      -1
 Max. no. of nodes in memory:       2
 
 All done
===========================================================================
Generating Gunluk and Lee data file ../../../../../instances/uflp/gunluk/gunluk-50-100-1.txt
primal_bound = 5.00000000022e13, dual_bound = 173.279338586, gap = 99.99999999965343, time = 3634.49
