node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
54.0,86.0,26.0,448.0,830.0,1416.0,74.444444
55.0,86.0,26.0,448.0,830.0,1416.0,74.444444
56.0,104.0,31.0,252.0,467.0,796.0,34.545455
57.0,131.0,40.0,751.0,1391.0,2372.0,81.25
58.0,149.0,45.0,741.0,1373.0,2342.0,70.5
59.0,130.0,39.0,744.0,1378.0,2350.0,81.25
60.0,130.0,39.0,824.0,1526.0,2603.0,90.0
61.0,130.0,39.0,632.0,1170.0,1996.0,69.0
62.0,130.0,39.0,561.0,1039.0,1772.0,61.25
63.0,130.0,39.0,591.0,1095.0,1867.0,64.545455
64.0,130.0,39.0,591.0,1095.0,1867.0,64.545455
65.0,130.0,39.0,520.0,962.0,1641.0,56.724138
66.0,112.0,34.0,581.0,1075.0,1834.0,73.608696
67.0,112.0,34.0,930.0,1723.0,2939.0,118.0
68.0,112.0,34.0,860.0,1593.0,2717.0,109.090909
69.0,112.0,34.0,240.0,445.0,758.0,30.425532
70.0,112.0,34.0,240.0,445.0,758.0,30.425532
71.0,112.0,34.0,240.0,445.0,758.0,30.425532
72.0,131.0,40.0,570.0,1056.0,1802.0,61.714286
73.0,131.0,40.0,1478.0,2738.0,4671.0,160.0
74.0,109.0,33.0,235.0,435.0,742.0,30.769231
75.0,109.0,33.0,235.0,435.0,742.0,30.769231
76.0,131.0,40.0,920.0,1705.0,2908.0,99.590909
77.0,131.0,40.0,638.0,1181.0,2015.0,69.0
78.0,131.0,40.0,638.0,1181.0,2015.0,69.0
79.0,131.0,40.0,638.0,1181.0,2015.0,69.0
80.0,131.0,40.0,638.0,1181.0,2015.0,69.0
81.0,131.0,40.0,638.0,1181.0,2015.0,69.0
82.0,159.0,48.0,479.0,887.0,1513.0,42.790698
83.0,159.0,48.0,829.0,1536.0,2619.0,74.088235
84.0,159.0,48.0,547.0,1012.0,1726.0,48.823529
85.0,159.0,48.0,547.0,1012.0,1726.0,48.823529
86.0,159.0,48.0,547.0,1012.0,1726.0,48.823529
87.0,159.0,48.0,547.0,1012.0,1726.0,48.823529
88.0,136.0,41.0,818.0,1514.0,2583.0,85.333333
89.0,136.0,41.0,818.0,1514.0,2583.0,85.333333
90.0,136.0,41.0,818.0,1514.0,2583.0,85.333333
91.0,136.0,41.0,818.0,1514.0,2583.0,85.333333
92.0,136.0,41.0,818.0,1514.0,2583.0,85.333333
93.0,159.0,48.0,761.0,1410.0,2404.0,68.0
94.0,139.0,42.0,792.0,1467.0,2503.0,81.25
95.0,139.0,42.0,792.0,1467.0,2503.0,81.25
96.0,139.0,42.0,792.0,1467.0,2503.0,81.25
97.0,139.0,42.0,792.0,1467.0,2503.0,81.25
98.0,182.0,55.0,537.0,995.0,1696.0,41.9375
99.0,182.0,55.0,625.0,1158.0,1975.0,48.823529
100.0,182.0,55.0,625.0,1158.0,1975.0,48.823529
