
Note: the module "julia" cannot be unloaded because it was not loaded.

2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance uflp nldep gunluk ../../../../../instances/uflp/gunluk/gunluk-40-80-2.txt cost log
The latest version of Julia in the `1.10` channel is 1.10.6+0.x64.linux.gnu. You currently have `1.10.5+0.x64.linux.gnu` installed. Run:

  juliaup update

in your terminal shell to install Julia 1.10.6+0.x64.linux.gnu and update the `1.10` channel to that version.
===========================================================================
 BARON version 23.11.13. Built: LNX-64 Mon Nov 13 23:14:09 EST 2023

 BARON is a product of The Optimization Firm.
 For information on BARON, see https://minlp.com/about-baron
 Licensee: Claudio Contardo at Concordia University, claudio.contardo@concordia.ca.

 If you use this software, please cite publications from
 https://minlp.com/baron-publications, such as: 

 Khajavirad, A. and N. V. Sahinidis,
 A hybrid LP/NLP paradigm for global optimization relaxations,
 Mathematical Programming Computation, 10, 383-421, 2018.
===========================================================================
 This BARON run may utilize the following subsolver(s)
 For LP/MIP/QP: CLP/CBC, ILOG CPLEX                             
 For NLP: IPOPT, FILTERSQP
===========================================================================
 Doing local search
 Preprocessing found feasible solution with value 517.722
 Solving bounding LP
 Starting multi-start local search
 Preprocessing found feasible solution with value 517.084
 Done with local search
===========================================================================
  Iteration    Open nodes         Time (s)    Lower bound      Upper bound
      93597         21181           986.31      484.209          517.084       
      96452         21809          1016.08      484.315          517.084       
      99230         22433          1045.84      484.396          517.084       
     102043         23087          1075.60      484.492          517.084       
     104919         23693          1105.38      484.566          517.084       
     107700         24299          1135.16      484.648          517.084       
     110456         24929          1164.93      484.704          517.084       
     113171         25535          1194.72      484.779          517.084       
     115847         26133          1224.49      484.835          517.084       
     118633         26717          1254.25      484.921          517.084       
     121384         27290          1284.02      484.992          517.084       
     124164         27873          1313.78      485.064          517.084       
     126900         28426          1343.54      485.144          517.084       
     129693         29027          1373.30      485.214          517.084       
     132482         29610          1403.07      485.266          517.084       
     135227         30203          1432.85      485.340          517.084       
     137893         30814          1462.63      485.384          517.084       
Failure to change feasibility, error 1014.
     140625         31391          1492.40      485.444          517.084       
     143365         31980          1522.17      485.502          517.084       
     146158         32479          1551.94      485.540          517.084       
     148845         33059          1581.71      485.590          517.084       
     151541         33604          1611.48      485.658          517.084       
     154366         34194          1641.26      485.718          517.084       
     157135         34737          1671.03      485.760          517.084       
     159851         35252          1700.80      485.794          517.084       
     162500         35759          1730.56      485.853          517.084       
Failure to change feasibility, error 1014.
     165242         36352          1760.33      485.902          517.084       
     168024         36908          1790.09      485.939          517.084       
     170793         37431          1819.85      485.989          517.084       
     173600         37994          1849.62      486.039          517.084       
     176287         38570          1879.38      486.086          517.084       
     179142         39098          1909.15      486.126          517.084       
     181934         39637          1938.92      486.161          517.084       
     184655         40204          1968.68      486.195          517.084       
     187526         40747          1998.44      486.228          517.084       
     190317         41323          2028.21      486.268          517.084       
     193082         41830          2057.97      486.305          517.084       
     195936         42350          2087.72      486.348          517.084       
     198757         42891          2117.47      486.381          517.084       
     201492         43404          2147.23      486.421          517.084       
     204183         43896          2176.99      486.462          517.084       
     206913         44440          2206.76      486.507          517.084       
     209642         44943          2236.52      486.554          517.084       
     212470         45436          2266.29      486.584          517.084       
     215220         45927          2296.04      486.626          517.084       
     218012         46439          2325.80      486.664          517.084       
     220770         46963          2355.55      486.708          517.084       
     223444+        47433          2385.30      486.742          517.084       
     226108         47941          2415.06      486.770          517.084       
     228721         48433          2444.81      486.804          517.084       
     231408         48960          2474.58      486.843          517.084       
     234143         49468          2504.33      486.875          517.084       
Failure to change feasibility, error 1014.
Failure to change feasibility, error 1014.
     236789         49944          2534.09      486.904          517.084       
     239411         50400          2563.85      486.940          517.084       
     242149         50925          2593.61      486.966          517.084       
     244734         51407          2623.37      486.996          517.084       
     247382         51870          2653.13      487.024          517.084       
     250151         52397          2682.90      487.057          517.084       
     252917         52859          2712.67      487.091          517.084       
     255701         53289          2742.43      487.117          517.084       
     258489         53772          2772.20      487.143          517.084       
     261198         54231          2801.97      487.176          517.084       
     263968         54722          2831.75      487.199          517.084       
     266785         55219          2861.51      487.227          517.084       
     269528         55662          2891.28      487.260          517.084       
     272307         56121          2921.06      487.291          517.084       
     275100         56562          2950.83      487.311          517.084       
     277796         57019          2980.60      487.337          517.084       
     280590         57476          3010.37      487.360          517.084       
     283384         57943          3040.14      487.386          517.084       
     286175         58406          3069.91      487.405          517.084       
     288945         58871          3099.69      487.428          517.084       
     291778         59347          3129.46      487.449          517.084       
     294628         59818          3159.23      487.475          517.084       
     297433         60311          3189.00      487.504          517.084       
     300228         60770          3218.76      487.530          517.084       
     302971         61209          3248.53      487.559          517.084       
     305738         61646          3278.29      487.580          517.084       
     308563         62010          3308.06      487.599          517.084       
     311378         62484          3337.82      487.616          517.084       
     314140         62937          3367.58      487.636          517.084       
Failure to change feasibility, error 1014.
     316914         63333          3397.34      487.657          517.084       
     319617         63751          3427.09      487.679          517.084       
     322261         64157          3456.83      487.708          517.084       
     324905         64565          3486.58      487.723          517.084       
     327623         64905          3516.33      487.743          517.084       
     330447         65276          3546.07      487.768          517.084       
     333218         65718          3575.82      487.785          517.084       
     335436         66051          3600.08      487.808          517.084       

                    *** Max. allowable time exceeded ***      

 Wall clock time:                  3627.83
 Total CPU time used:              3600.08

 Total no. of BaR iterations:  335436
 Best solution found at node:      -1
 Max. no. of nodes in memory:   66053
 
 All done
===========================================================================
Generating Gunluk and Lee data file ../../../../../instances/uflp/gunluk/gunluk-40-80-2.txt
primal_bound = 517.083771048, dual_bound = 487.807627617, gap = 5.661779593597491, time = 3630.46
