solver,problem,instance,gridno,cost,dualbound,primalbound,gap,cpu
gurobi,knapsack,knapsack-20-5,141,exp,-1782.594693059,-1782.5929125573616,9.988258381912922e-5,458.94
gurobi,knapsack,knapsack-20-5,142,cubic,-853.2374915696,-853.2374915696373,4.370328676496827e-12,0.29
gurobi,knapsack,knapsack-20-5,143,sinabc1,-840.2278903462,-840.2270491361452,0.00010011689262378519,4.48
gurobi,knapsack,knapsack-20-5,144,sinabc2,-828.1210446658,-828.1210446390038,3.2357848163941217e-9,0.47
gurobi,knapsack,knapsack-20-5,145,sinabc3,-875.8233998734,-875.8225225980659,0.00010016577933929218,341.24
gurobi,knapsack,knapsack-20-5,146,sincos,-829.1562248663,-829.1562248662613,4.675501491811415e-12,30.11
gurobi,knapsack,knapsack-20-5,147,divexp,-904.7905253458,-861.7940060633398,4.752096543675395,3600.3
gurobi,knapsack,knapsack-20-5,148,sqrt,-857.239613709,-857.2387681659898,9.863555028003807e-5,0.55
gurobi,knapsack,knapsack-20-5,149,square,-805.2592994072,-805.2592994072004,4.235412287891902e-14,0.31
gurobi,knapsack,knapsack-10-2,15,sinabc3,-291.700109142,-291.6998399222231,9.229334116069109e-5,0.7
gurobi,knapsack,knapsack-20-5,150,log,-876.546642972,-876.5460035935889,7.294288514796844e-5,0.58
gurobi,knapsack,knapsack-20-6,151,exp,-1250.737151918,-1247.5987602657492,0.25092335727280446,3600.29
gurobi,knapsack,knapsack-20-6,152,cubic,-602.9044300853,-602.9044300852938,1.0182524676587127e-12,0.32
gurobi,knapsack,knapsack-20-6,153,sinabc1,-587.2023068856,-587.2017232818259,9.938717325285792e-5,7.93
gurobi,knapsack,knapsack-20-6,154,sinabc2,-582.6734723204,-582.6729422542472,9.097138929192623e-5,1.45
gurobi,knapsack,knapsack-20-6,155,sinabc3,-612.8313420451,-612.8307278940006,0.0001002153540889304,20.07
gurobi,knapsack,knapsack-20-6,156,sincos,-583.8651980902,-583.8646418050089,9.527630571974379e-5,20.43
gurobi,knapsack,knapsack-20-6,157,divexp,-645.152181731,-607.3379915633344,5.861282227428393,3600.3
gurobi,knapsack,knapsack-20-6,158,sqrt,-603.1365003369,-603.1358982251722,9.983009275807905e-5,1.99
gurobi,knapsack,knapsack-20-6,159,square,-575.6271672255,-575.6271672254552,7.78153232034119e-12,0.29
gurobi,knapsack,knapsack-10-2,16,sincos,-286.2524713963,-286.2522725714516,6.945786263880557e-5,0.36
gurobi,knapsack,knapsack-20-6,160,log,-617.5540938865,-617.5535163518043,9.35196934852037e-5,0.48
gurobi,knapsack,knapsack-20-7,161,exp,-1116.223291176,-1116.2221789395585,9.964282686792425e-5,2506.29
gurobi,knapsack,knapsack-20-7,162,cubic,-523.7868469419,-523.7864144868081,8.256318278953408e-5,0.33
gurobi,knapsack,knapsack-20-7,163,sinabc1,-515.0799478937,-515.0794393869974,9.872383981125093e-5,3.51
gurobi,knapsack,knapsack-20-7,164,sinabc2,-504.6293743012,-504.6289098080101,9.204640346955341e-5,2.3
gurobi,knapsack,knapsack-20-7,165,sinabc3,-547.6008937779,-547.6003497910574,9.934002094213735e-5,2.77
gurobi,knapsack,knapsack-20-7,166,sincos,-503.8667844133,-503.8662896501167,9.81932523895548e-5,166.3
gurobi,knapsack,knapsack-20-7,167,divexp,-546.4555097434,-523.4101154488492,4.217249873712907,3600.29
gurobi,knapsack,knapsack-20-7,168,sqrt,-530.01487096,-530.0143946343629,8.987024010489647e-5,0.68
gurobi,knapsack,knapsack-20-7,169,square,-491.3100211637,-491.31002116374884,9.938428832730856e-12,0.29
gurobi,knapsack,knapsack-10-2,17,divexp,-287.8915368563,-287.8914100665497,4.404080496387128e-5,0.36
gurobi,knapsack,knapsack-20-7,170,log,-548.162266424,-548.1617188606643,9.989073841771149e-5,0.68
gurobi,knapsack,knapsack-20-8,171,exp,-1269.297332623,-1269.2960661284278,9.977918803898912e-5,1125.8
gurobi,knapsack,knapsack-20-8,172,cubic,-604.9427527705,-604.9427527704745,4.2096300076353e-12,0.31
gurobi,knapsack,knapsack-20-8,173,sinabc1,-592.3037515791,-592.3031671180954,9.867589104509762e-5,3.76
gurobi,knapsack,knapsack-20-8,174,sinabc2,-592.0452355115,-592.0446506396897,9.878836534200305e-5,1.39
gurobi,knapsack,knapsack-20-8,175,sinabc3,-624.1829566308,-624.1823317440883,0.00010011274821327589,30.65
gurobi,knapsack,knapsack-20-8,176,sincos,-592.9978384081,-592.9972610465802,9.736317444173544e-5,51.4
gurobi,knapsack,knapsack-20-8,177,divexp,-629.6482540105,-627.3135383846131,0.3707968077440078,3600.3
gurobi,knapsack,knapsack-20-8,178,sqrt,-611.8046386163,-611.8040663299632,9.35406992195227e-5,0.61
gurobi,knapsack,knapsack-20-8,179,square,-578.8598385997,-578.8598385997101,1.747941018278288e-12,0.3
gurobi,knapsack,knapsack-10-2,18,sqrt,-289.2965847915,-289.2963282477557,8.867845587264835e-5,0.26
gurobi,knapsack,knapsack-20-8,180,log,-626.658024724,-626.657515307883,8.129092693068004e-5,0.46
gurobi,knapsack,knapsack-20-9,181,exp,-1355.422520347,-1355.4211658694119,9.993028504637644e-5,823.53
gurobi,knapsack,knapsack-20-9,182,cubic,-656.9282063933,-656.9281346236626,1.0925035145549712e-5,0.32
gurobi,knapsack,knapsack-20-9,183,sinabc1,-644.9506417701,-644.9499977569058,9.985464817356522e-5,7.93
gurobi,knapsack,knapsack-20-9,184,sinabc2,-642.1898401013,-642.1897398382091,1.5612687185413305e-5,0.49
gurobi,knapsack,knapsack-20-9,185,sinabc3,-671.9524442108,-671.9517710111097,0.00010018561522536655,81.83
gurobi,knapsack,knapsack-20-9,186,sincos,-643.1441901102,-643.1435629781797,9.75103297161667e-5,8.43
gurobi,knapsack,knapsack-20-9,187,divexp,-666.2598230715,-666.2591571836059,9.994417658946814e-5,2507.07
gurobi,knapsack,knapsack-20-9,188,sqrt,-657.5528906393,-657.5522361430142,9.953515453497419e-5,0.52
gurobi,knapsack,knapsack-20-9,189,square,-634.3038096084,-634.3037606144003,7.724058876867387e-6,0.3
gurobi,knapsack,knapsack-10-2,19,square,-284.8476031838,-284.84760318376794,1.12550317710797e-11,0.27
gurobi,knapsack,knapsack-20-9,190,log,-668.0753156151,-668.074757898929,8.348103244534572e-5,0.4
gurobi,knapsack,knapsack-20-10,191,exp,-1698.821162335,-1698.715366450399,0.006227605762555886,3600.3
gurobi,knapsack,knapsack-20-10,192,cubic,-820.5418305172,-820.5417915422828,4.7499000934494055e-6,0.23
gurobi,knapsack,knapsack-20-10,193,sinabc1,-790.713829073,-790.7130386815682,9.995922707365164e-5,17.74
gurobi,knapsack,knapsack-20-10,194,sinabc2,-790.2020746011,-790.2018069289089,3.387389120594535e-5,1.02
gurobi,knapsack,knapsack-20-10,195,sinabc3,-830.0148303481,-830.0139978643557,0.00010029745419275766,28.55
gurobi,knapsack,knapsack-20-10,196,sincos,-794.6208387547,-794.620048330502,9.947186878245179e-5,27.04
gurobi,knapsack,knapsack-20-10,197,divexp,-875.0700383486,-862.5477355188879,1.4310057802166007,3600.22
gurobi,knapsack,knapsack-20-10,198,sqrt,-820.8445975676,-820.8437785119306,9.978206249764856e-5,0.39
gurobi,knapsack,knapsack-20-10,199,square,-782.0735940058,-782.0735940057589,5.262245851369301e-12,0.28
gurobi,knapsack,knapsack-10-1,2,cubic,-410.887117501,-410.8867160608597,9.770083391589302e-5,0.37
gurobi,knapsack,knapsack-10-2,20,log,-290.6175104,-290.61723296900124,9.54625887465201e-5,0.36
gurobi,knapsack,knapsack-20-10,200,log,-840.1010585588,-840.1002296467395,9.866813664987907e-5,0.74
gurobi,knapsack,knapsack-50-1,201,exp,-3562.518602864,-3395.6187916147346,4.684882518651002,3600.3
gurobi,knapsack,knapsack-50-1,202,cubic,-1632.187020109,-1632.1856977594584,8.101703575217908e-5,0.5
gurobi,knapsack,knapsack-50-1,203,sinabc1,-1610.068748858,-1610.0430072836766,0.0015987872779704428,3600.3
gurobi,knapsack,knapsack-50-1,204,sinabc2,-1598.268335925,-1598.2667434762143,9.963588403100014e-5,38.47
gurobi,knapsack,knapsack-50-1,205,sinabc3,-1698.883202719,-1698.8687983938282,0.0008478702449248829,3600.3
gurobi,knapsack,knapsack-50-1,206,sincos,-1673.88916276,-1599.876454897541,4.421601472132297,3600.28
gurobi,knapsack,knapsack-50-1,207,divexp,-1790.889846941,-1647.303286830454,8.017609813121938,3600.21
gurobi,knapsack,knapsack-50-1,208,sqrt,-1640.442801187,-1640.4411607552524,9.999932617944697e-5,202.72
gurobi,knapsack,knapsack-50-1,209,square,-1571.748205885,-1571.7482058853875,2.4650560535363516e-11,0.26
gurobi,knapsack,knapsack-10-3,21,exp,-476.3133376554,-476.31290987740806,8.9810206459998e-5,8.24
gurobi,knapsack,knapsack-50-1,210,log,-1670.617348529,-1670.6158753454076,8.81819881584101e-5,0.85
gurobi,knapsack,knapsack-50-2,211,exp,-3572.510227238,-3387.8740390818243,5.168247994042067,3600.29
gurobi,knapsack,knapsack-50-2,212,cubic,-1669.4258558,-1669.4258240238155,1.9034199275165887e-6,0.25
gurobi,knapsack,knapsack-50-2,213,sinabc1,-1633.31864391,-1633.3146730720466,0.00024311471421578548,3600.21
gurobi,knapsack,knapsack-50-2,214,sinabc2,-1629.087742864,-1629.0861158865123,9.987046399007114e-5,25.89
gurobi,knapsack,knapsack-50-2,215,sinabc3,-1698.035963115,-1698.022340093476,0.0008022810953270699,3600.21
gurobi,knapsack,knapsack-50-2,216,sincos,-1671.39405762,-1631.697569411154,2.375052611194047,3600.3
gurobi,knapsack,knapsack-50-2,217,divexp,-1799.578993063,-1661.9207315331794,7.649470351702507,3600.23
gurobi,knapsack,knapsack-50-2,218,sqrt,-1662.503527584,-1662.5018651086573,9.999830467553633e-5,6.24
gurobi,knapsack,knapsack-50-2,219,square,-1620.930995321,-1620.9308787687523,7.190450917094558e-6,0.3
gurobi,knapsack,knapsack-10-3,22,cubic,-224.9350829082,-224.9350829082204,9.072300819946615e-12,0.29
gurobi,knapsack,knapsack-50-2,220,log,-1683.224040106,-1683.2223574586978,9.996573611947909e-5,7.33
gurobi,knapsack,knapsack-50-3,221,exp,-3376.52311878,-3203.8152228015797,5.1149626376857995,3600.28
gurobi,knapsack,knapsack-50-3,222,cubic,-1573.155313796,-1573.1537463225316,9.963882489328296e-5,0.91
gurobi,knapsack,knapsack-50-3,223,sinabc1,-1538.682351471,-1538.6808121549038,0.0001000411874902121,2651.03
gurobi,knapsack,knapsack-50-3,224,sinabc2,-1535.521355095,-1535.5198203200275,9.995139223411993e-5,293.57
gurobi,knapsack,knapsack-50-3,225,sinabc3,-1597.41621345,-1597.395570958839,0.0012922424967997414,3600.3
gurobi,knapsack,knapsack-50-3,226,sincos,-1593.320072407,-1538.5626650151883,3.4366859703895343,3600.3
gurobi,knapsack,knapsack-50-3,227,divexp,-1698.33513108,-1614.3083455845638,4.947597441619328,3600.28
gurobi,knapsack,knapsack-50-3,228,sqrt,-1569.292336808,-1569.2907675696326,9.999656091035337e-5,31.72
gurobi,knapsack,knapsack-50-3,229,square,-1527.264686768,-1527.264639668787,3.0838932859589827e-6,0.31
gurobi,knapsack,knapsack-10-3,23,sinabc1,-219.0431462865,-219.04297651336222,7.750671073190218e-5,0.39
gurobi,knapsack,knapsack-50-3,230,log,-1592.076098785,-1592.0745247782343,9.88650459014525e-5,1.64
gurobi,knapsack,knapsack-50-4,231,exp,-3606.251948285,-3442.6262070528273,4.5372798012625495,3600.31
gurobi,knapsack,knapsack-50-4,232,cubic,-1687.831381003,-1687.8312604445305,7.142802937461815e-6,0.32
gurobi,knapsack,knapsack-50-4,233,sinabc1,-1655.140244978,-1655.13858859094,0.00010007532988165692,1585.01
gurobi,knapsack,knapsack-50-4,234,sinabc2,-1646.166527409,-1646.1648825972716,9.991769976635952e-5,7.1
gurobi,knapsack,knapsack-50-4,235,sinabc3,-1719.78208938,-1719.7724797620351,0.0005587695106322798,3600.29
gurobi,knapsack,knapsack-50-4,236,sincos,-1699.841439689,-1648.139129129922,3.041596077839912,3600.27
gurobi,knapsack,knapsack-50-4,237,divexp,-1823.929241772,-1708.320677914187,6.338434694182328,3600.28
gurobi,knapsack,knapsack-50-4,238,sqrt,-1680.060512722,-1680.0588329154857,9.9984881596999e-5,50.34
gurobi,knapsack,knapsack-50-4,239,square,-1638.856775409,-1638.8567754094956,3.0245145268560356e-11,0.28
gurobi,knapsack,knapsack-10-3,24,sinabc2,-220.3503409882,-220.35022138544545,5.427845222087096e-5,0.39
gurobi,knapsack,knapsack-50-4,240,log,-1702.622141753,-1702.6204392901836,9.999064235462177e-5,10.35
gurobi,knapsack,knapsack-50-5,241,exp,-4202.741737189,-3899.307418576588,7.21991351330009,3600.3
gurobi,knapsack,knapsack-50-5,242,cubic,-1888.236014643,-1888.2341289904366,9.986318176670805e-5,2.48
gurobi,knapsack,knapsack-50-5,243,sinabc1,-1840.495977852,-1840.4604699839686,0.0019292553995573429,3600.3
gurobi,knapsack,knapsack-50-5,244,sinabc2,-1825.321561505,-1822.391943329133,0.1604987437638964,3600.29
gurobi,knapsack,knapsack-50-5,245,sinabc3,-1934.315605914,-1934.298531650808,0.0008827030676762762,3600.22
gurobi,knapsack,knapsack-50-5,246,sincos,-1927.272524272,-1826.4909099931633,5.2292352539454985,3600.3
gurobi,knapsack,knapsack-50-5,247,divexp,-2114.085222275,-1918.005413442639,9.27492452841406,3600.3
gurobi,knapsack,knapsack-50-5,248,sqrt,-1888.84013415,-1888.8382453128147,9.999984388216172e-5,3453.82
gurobi,knapsack,knapsack-50-5,249,square,-1804.935812,-1804.9358119995372,2.563556146710093e-11,0.24
gurobi,knapsack,knapsack-10-3,25,sinabc3,-228.8635487318,-228.8633202880328,9.981657998862011e-5,3.54
gurobi,knapsack,knapsack-50-5,250,log,-1935.76436021,-1935.7624244496546,9.999979259327393e-5,585.18
gurobi,knapsack,knapsack-50-6,251,exp,-3926.0513271,-3664.9669213878014,6.650050749719822,3600.28
gurobi,knapsack,knapsack-50-6,252,cubic,-1761.177560342,-1761.1759351117391,9.228088624150171e-5,0.48
gurobi,knapsack,knapsack-50-6,253,sinabc1,-1722.561454607,-1722.5315054388432,0.0017386414909505105,3600.28
gurobi,knapsack,knapsack-50-6,254,sinabc2,-1703.811509972,-1703.8098089837954,9.983429473973721e-5,149.74
gurobi,knapsack,knapsack-50-6,255,sinabc3,-1.0e12,1.0e12,200.0,Inf
gurobi,knapsack,knapsack-50-6,256,sincos,-1788.805739577,-1704.522016508683,4.711731475562436,3600.31
gurobi,knapsack,knapsack-50-6,257,divexp,-1966.151167016,-1763.2953512362747,10.31740688014324,3600.22
gurobi,knapsack,knapsack-50-6,258,sqrt,-1758.258076132,-1758.2548976966696,0.0001807718317139855,3600.25
gurobi,knapsack,knapsack-50-6,259,square,-1682.031131104,-1682.031131103581,2.491331320169049e-11,0.31
gurobi,knapsack,knapsack-10-3,26,sincos,-220.8509261497,-220.85075330795559,7.826172496936059e-5,1.28
gurobi,knapsack,knapsack-50-6,260,log,-1799.852893821,-1799.8510939705811,9.999986248870153e-5,426.94
gurobi,knapsack,knapsack-50-7,261,exp,-3186.494519585,-2989.9992095141106,6.166503939146282,3600.27
gurobi,knapsack,knapsack-50-7,262,cubic,-1436.187640295,-1436.1875855925612,3.808864332171845e-6,0.36
gurobi,knapsack,knapsack-50-7,263,sinabc1,-1414.134339618,-1414.0780377091965,0.003981369182985154,3600.28
gurobi,knapsack,knapsack-50-7,264,sinabc2,-1394.007569762,-1394.0061757145718,0.00010000285927133153,179.18
gurobi,knapsack,knapsack-50-7,265,sinabc3,-1496.343416841,-1496.3393367651372,0.00027266975059218076,3600.3
gurobi,knapsack,knapsack-50-7,266,sincos,-1457.042257079,-1394.3146971189653,4.305129769248245,3600.31
gurobi,knapsack,knapsack-50-7,267,divexp,-1602.43880284,-1428.3808375153708,10.862066308937766,3600.3
gurobi,knapsack,knapsack-50-7,268,sqrt,-1435.45795219,-1435.4553628823255,0.0001803819938123207,3600.27
gurobi,knapsack,knapsack-50-7,269,square,-1377.404973323,-1377.4045762730925,2.8825938274918406e-5,0.35
gurobi,knapsack,knapsack-10-3,27,divexp,-223.4568353304,-223.45662860475426,9.25125630790231e-5,23.94
gurobi,knapsack,knapsack-50-7,270,log,-1467.247107832,-1467.2456407667487,9.998760559550254e-5,19.41
gurobi,knapsack,knapsack-50-8,271,exp,-3476.775853342,-3292.1402045104783,5.310542198285331,3600.32
gurobi,knapsack,knapsack-50-8,272,cubic,-1592.975038726,-1592.973762897034,8.009095780262359e-5,0.51
gurobi,knapsack,knapsack-50-8,273,sinabc1,-1567.579006533,-1567.5344415997051,0.0028429146543251056,3600.29
gurobi,knapsack,knapsack-50-8,274,sinabc2,-1552.966487529,-1552.96493460362,9.999735297453015e-5,226.64
gurobi,knapsack,knapsack-50-8,275,sinabc3,-1643.852699534,-1643.843666263542,0.0005495182421537379,3600.31
gurobi,knapsack,knapsack-50-8,276,sincos,-1624.442028044,-1554.232671775436,4.322059824634268,3600.3
gurobi,knapsack,knapsack-50-8,277,divexp,-1746.194487456,-1614.033941590653,7.568489467509959,3600.3
gurobi,knapsack,knapsack-50-8,278,sqrt,-1594.967172187,-1594.9655772232293,9.999978673531934e-5,571.19
gurobi,knapsack,knapsack-50-8,279,square,-1536.322812304,-1536.3228118046354,3.250388888622466e-8,0.34
gurobi,knapsack,knapsack-10-3,28,sqrt,-230.7676404888,-230.76743619228114,8.852910157880318e-5,0.29
gurobi,knapsack,knapsack-50-8,280,log,-1625.351701488,-1625.3500814033555,9.967594354610136e-5,1.57
gurobi,knapsack,knapsack-50-9,281,exp,-3704.709272027,-3589.3792133848897,3.1130663750845065,3600.29
gurobi,knapsack,knapsack-50-9,282,cubic,-1774.515889667,-1774.514332746171,8.77377789657954e-5,0.42
gurobi,knapsack,knapsack-50-9,283,sinabc1,-1748.541275922,-1748.5383012060865,0.00017012557578633612,3600.31
gurobi,knapsack,knapsack-50-9,284,sinabc2,-1745.284121227,-1745.2823789460715,9.982792528278548e-5,6.39
gurobi,knapsack,knapsack-50-9,285,sinabc3,-1806.093559938,-1806.087170449179,0.00035377396624091,3600.31
gurobi,knapsack,knapsack-50-9,286,sincos,-1778.515513969,-1747.128551607283,1.7647842886493976,3600.31
gurobi,knapsack,knapsack-50-9,287,divexp,-1865.457318027,-1771.62754595394,5.029853600311745,3600.3
gurobi,knapsack,knapsack-50-9,288,sqrt,-1767.304666493,-1767.302900106698,9.994803587299931e-5,20.86
gurobi,knapsack,knapsack-50-9,289,square,-1739.117306197,-1739.1173061974096,2.3546427145195576e-11,0.32
gurobi,knapsack,knapsack-10-3,29,square,-209.7617278292,-209.76172782918468,7.303191836530642e-12,0.29
gurobi,knapsack,knapsack-50-9,290,log,-1781.490286235,-1781.48850794258,9.98204948758781e-5,2.39
gurobi,knapsack,knapsack-50-10,291,exp,-4366.291621658,-4148.7789318069035,4.981634501281907,3600.3
gurobi,knapsack,knapsack-50-10,292,cubic,-1966.412276218,-1966.4108660264376,7.171393198947339e-5,0.35
gurobi,knapsack,knapsack-50-10,293,sinabc1,-1942.068445965,-1941.9842458080352,0.004335591628587515,3600.31
gurobi,knapsack,knapsack-50-10,294,sinabc2,-1915.551730227,-1915.549818376556,9.980677701543631e-5,42.0
gurobi,knapsack,knapsack-50-10,295,sinabc3,-2056.502651959,-2056.4848901376745,0.0008636906599026889,3600.18
gurobi,knapsack,knapsack-50-10,296,sincos,-2038.662267303,-1915.5696912970973,6.0379091711323545,3600.31
gurobi,knapsack,knapsack-50-10,297,divexp,-2210.482483968,-2075.4179646472267,6.110182745186077,3600.31
gurobi,knapsack,knapsack-50-10,298,sqrt,-1982.97406227,1.0e12,100.00000019829743,Inf
gurobi,knapsack,knapsack-50-10,299,square,-1876.541817555,-1876.5418175546229,2.0101493291090282e-11,0.33
gurobi,knapsack,knapsack-10-1,3,sinabc1,-405.569774453,-405.56937623324967,9.818772881836868e-5,0.56
gurobi,knapsack,knapsack-10-3,30,log,-238.5692361773,-238.56901115050576,9.432347517223677e-5,0.31
gurobi,knapsack,knapsack-50-10,300,log,-2034.24807734,-2034.246043148134,9.999723674899977e-5,119.41
gurobi,knapsack,knapsack-100-1,301,exp,-7176.460337517,-6733.107565927348,6.177875313709993,3600.31
gurobi,knapsack,knapsack-100-1,302,cubic,-3270.881625725,-3270.8783596545086,9.985291016881085e-5,15.91
gurobi,knapsack,knapsack-100-1,303,sinabc1,-3204.654838244,-3198.150587646879,0.2029625942706827,3600.32
gurobi,knapsack,knapsack-100-1,304,sinabc2,-3210.614914217,-3177.593013152912,1.0285226334015645,3600.29
gurobi,knapsack,knapsack-100-1,305,sinabc3,-3376.160883926,-3376.0587445752117,0.00302531053169996,3600.3
gurobi,knapsack,knapsack-100-1,306,sincos,-3416.756340095,-3178.967835986058,6.959480877185705,3600.32
gurobi,knapsack,knapsack-100-1,307,divexp,-3613.172084714,-3292.5644985491613,8.873299656033858,3600.32
gurobi,knapsack,knapsack-100-1,308,sqrt,-3261.871187185,1.0e12,100.00000032618712,Inf
gurobi,knapsack,knapsack-100-1,309,square,-3153.538425541,-3153.535927240687,7.922213005159252e-5,0.34
gurobi,knapsack,knapsack-10-4,31,exp,-774.3602090909,-774.360209090928,3.626303183915515e-12,0.31
gurobi,knapsack,knapsack-100-1,310,log,-1.0e12,1.0e12,200.0,Inf
gurobi,knapsack,knapsack-100-2,311,exp,-7015.356133939,-6543.469989474388,6.726474543205492,3600.3
gurobi,knapsack,knapsack-100-2,312,cubic,-3185.820545484,-3185.8173602695488,9.998097525190262e-5,38.68
gurobi,knapsack,knapsack-100-2,313,sinabc1,-3108.242947812,-3101.0470310488154,0.23151075652724862,3600.29
gurobi,knapsack,knapsack-100-2,314,sinabc2,-3127.055190687,-3091.8518863345917,1.1257653672775243,3600.32
gurobi,knapsack,knapsack-100-2,315,sinabc3,-3266.88474415,-3266.7368677493396,0.004526526407930638,3600.18
gurobi,knapsack,knapsack-100-2,316,sincos,-3324.372147411,-3097.544786819577,6.823163909855115,3600.31
gurobi,knapsack,knapsack-100-2,317,divexp,-3531.789506627,-3249.422548131628,7.9950109700915775,3600.31
gurobi,knapsack,knapsack-100-2,318,sqrt,-3181.876473551,-3181.860860778631,0.0004906781422455371,3600.25
