node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
76.0,56.0,17.0,527.0,976.0,1664.0,135.037037
77.0,73.0,22.0,991.0,1835.0,3129.0,194.731707
78.0,4.0,2.0,12.0,22.0,37.0,45.0
79.0,13.0,4.0,117.0,216.0,367.0,137.0
80.0,65.0,20.0,678.0,1256.0,2142.0,148.054545
81.0,61.0,19.0,772.0,1430.0,2440.0,182.15625
82.0,49.0,15.0,669.0,1239.0,2114.0,197.297297
83.0,117.0,35.0,1295.0,2398.0,4091.0,157.455696
84.0,103.0,31.0,1395.0,2585.0,4409.0,193.674419
85.0,99.0,30.0,1382.0,2559.0,4366.0,198.795181
86.0,113.0,34.0,1330.0,2463.0,4201.0,166.873016
87.0,80.0,24.0,445.0,824.0,1406.0,79.5
88.0,61.0,19.0,697.0,1290.0,2200.0,164.285714
89.0,32.0,10.0,433.0,802.0,1367.0,196.296296
90.0,55.0,17.0,540.0,1000.0,1706.0,141.526316
91.0,113.0,34.0,1505.0,2788.0,4757.0,188.938462
92.0,32.0,10.0,291.0,539.0,919.0,131.962963
93.0,101.0,31.0,416.0,770.0,1313.0,58.352941
94.0,80.0,24.0,960.0,1779.0,3034.0,171.638889
95.0,63.0,19.0,252.0,467.0,797.0,57.188679
96.0,52.0,16.0,274.0,508.0,866.0,75.136364
97.0,67.0,20.0,629.0,1164.0,1986.0,134.794118
98.0,9.0,3.0,59.0,110.0,187.0,99.25
99.0,76.0,23.0,562.0,1041.0,1776.0,105.25
100.0,55.0,17.0,753.0,1394.0,2378.0,197.297297
