node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
48.0,80.0,64.0,1558.0,2886.0,4923.0,183.125
49.0,67.0,53.0,1401.0,2596.0,4428.0,197.674419
50.0,101.0,81.0,2140.0,3964.0,6763.0,197.674419
51.0,136.0,109.0,2756.0,5106.0,8710.0,189.258929
52.0,50.0,40.0,326.0,604.0,1030.0,61.675676
53.0,44.0,35.0,570.0,1056.0,1802.0,122.875
54.0,40.0,32.0,838.0,1553.0,2649.0,197.058824
55.0,94.0,75.0,890.0,1649.0,2812.0,88.516667
56.0,21.0,17.0,426.0,790.0,1347.0,194.444444
57.0,21.0,17.0,196.0,362.0,618.0,89.166667
58.0,117.0,94.0,2168.0,4016.0,6851.0,173.430769
59.0,49.0,39.0,898.0,1664.0,2838.0,174.219512
60.0,135.0,108.0,2480.0,4594.0,7837.0,171.819277
61.0,58.0,47.0,1217.0,2254.0,3845.0,196.666667
62.0,86.0,69.0,1385.0,2566.0,4377.0,151.357143
63.0,57.0,46.0,455.0,843.0,1437.0,75.0625
64.0,62.0,49.0,1298.0,2403.0,4100.0,197.368421
65.0,87.0,70.0,882.0,1633.0,2785.0,94.978261
66.0,67.0,53.0,1401.0,2595.0,4426.0,197.580645
67.0,45.0,36.0,649.0,1202.0,2050.0,136.0
68.0,62.0,49.0,1298.0,2403.0,4100.0,197.368421
69.0,71.0,57.0,1205.0,2233.0,3808.0,158.477273
70.0,87.0,70.0,1180.0,2185.0,3728.0,127.109589
71.0,112.0,90.0,1121.0,2077.0,3542.0,93.521277
72.0,131.0,105.0,1634.0,3026.0,5162.0,116.27957
73.0,33.0,26.0,529.0,980.0,1671.0,151.933333
74.0,68.0,54.0,1167.0,2162.0,3687.0,161.666667
75.0,69.0,55.0,481.0,891.0,1519.0,65.411765
76.0,56.0,45.0,801.0,1483.0,2530.0,135.037037
77.0,73.0,58.0,1506.0,2790.0,4759.0,194.731707
78.0,4.0,3.0,18.0,33.0,55.0,45.0
79.0,13.0,10.0,177.0,328.0,558.0,137.0
80.0,65.0,52.0,1031.0,1909.0,3256.0,148.054545
81.0,61.0,49.0,1174.0,2175.0,3710.0,182.15625
82.0,49.0,39.0,1017.0,1884.0,3214.0,197.297297
83.0,117.0,94.0,1969.0,3646.0,6220.0,157.455696
84.0,103.0,82.0,2122.0,3930.0,6705.0,193.674419
85.0,99.0,79.0,2101.0,3892.0,6639.0,198.795181
86.0,113.0,91.0,2022.0,3745.0,6388.0,166.873016
87.0,80.0,64.0,677.0,1253.0,2137.0,79.5
88.0,61.0,49.0,1059.0,1961.0,3346.0,164.285714
89.0,32.0,25.0,658.0,1219.0,2079.0,196.296296
90.0,55.0,44.0,821.0,1521.0,2594.0,141.526316
91.0,113.0,91.0,2289.0,4240.0,7233.0,188.938462
92.0,32.0,25.0,443.0,820.0,1398.0,131.962963
93.0,101.0,81.0,632.0,1171.0,1997.0,58.352941
94.0,80.0,64.0,1460.0,2705.0,4614.0,171.638889
95.0,63.0,50.0,384.0,710.0,1212.0,57.188679
96.0,52.0,42.0,417.0,772.0,1316.0,75.136364
97.0,67.0,53.0,956.0,1770.0,3020.0,134.794118
98.0,9.0,7.0,90.0,166.0,283.0,99.25
99.0,76.0,61.0,855.0,1583.0,2701.0,105.25
100.0,55.0,44.0,1145.0,2120.0,3616.0,197.297297
