node,InitCapacity,IncremCapacity,IncremCosts6,IncremCosts7,IncremCosts8,D
76.0,20.0,6.0,175.0,324.0,553.0,128.888889
77.0,16.0,5.0,142.0,264.0,449.0,128.888889
78.0,7.0,2.0,10.0,19.0,31.0,23.0
79.0,20.0,6.0,135.0,250.0,426.0,99.411765
80.0,8.0,3.0,19.0,35.0,59.0,36.571429
81.0,10.0,3.0,63.0,116.0,197.0,91.666667
82.0,16.0,5.0,131.0,242.0,413.0,118.5
83.0,7.0,2.0,10.0,19.0,31.0,23.0
84.0,7.0,2.0,10.0,19.0,31.0,23.0
85.0,10.0,3.0,35.0,64.0,109.0,50.777778
86.0,10.0,3.0,88.0,162.0,277.0,128.888889
87.0,7.0,2.0,10.0,19.0,31.0,23.0
88.0,7.0,2.0,10.0,19.0,31.0,23.0
89.0,7.0,2.0,10.0,19.0,31.0,23.0
90.0,7.0,2.0,10.0,19.0,31.0,23.0
91.0,7.0,2.0,10.0,19.0,31.0,23.0
92.0,7.0,2.0,10.0,19.0,31.0,23.0
93.0,10.0,3.0,32.0,59.0,100.0,46.666667
94.0,10.0,3.0,37.0,68.0,115.0,53.666667
95.0,7.0,2.0,10.0,19.0,31.0,23.0
96.0,10.0,3.0,55.0,102.0,173.0,80.444444
97.0,11.0,4.0,34.0,63.0,106.0,43.9
98.0,7.0,2.0,10.0,19.0,31.0,23.0
99.0,10.0,3.0,55.0,102.0,174.0,81.0
100.0,7.0,2.0,78.0,144.0,246.0,183.333333
